user_id,first_name,last_name,days_active,churn_flag
5426,Emma,Hernandez,245,0
5427,Clara,Lee,251,1
5428,Chloe,Baker,167,1
5429,Charlotte,Evans,357,0
5430,Lucy,Taylor,293,1
5431,Chloe,King,305,0
5432,Grace,Smith,350,0
5433,Alice,Nelson,71,1
5434,Chloe,Baker,221,0
5435,Emily,Hernandez,20,1
5436,Grace,Perez,91,0
5437,Lily-Rose,Walker,193,0
5438,Chloe,Wilson,137,0
5439,Leah,Adams,189,0
5440,Amelia,Nelson,338,0
5441,Aurora,Wilson,201,0
5442,Lucy,Perez,120,0
5443,Julia,Perez,252,1
5444,Eva,Walker,365,0
5445,Emily,Johnson,178,0
5446,Lucy,Lee,316,1
5447,Sofia,Perez,186,0
5448,Zoe,Mitchell,159,0
5449,Charlotte,Lewis,294,0
5450,Isabella,Lee,336,0
5451,Lily-Rose,Taylor,73,1
5452,Olivia,Perez,100,0
5453,Emma,Brown,144,0
5454,Chloe,Walker,14,0
5455,Lily-Rose,Walker,346,0
5456,Lily-Rose,King,180,0
5457,Amelia,Taylor,186,1
5458,Grace,Hall,20,1
5459,Hannah,Smith,241,0
5460,Freya,Johnson,7,0
5461,Lily,Walker,253,0
5462,Freya,Davis,279,1
5463,Chloe,Young,206,0
5464,Emily,Perez,67,0
5465,Ella,Young,7,1
5466,Chloe,Baker,142,0
5467,Sophia,Smith,93,0
5468,Mia,Baker,146,0
5469,Clara,Adams,338,0
5470,Sophia,Evans,199,0
5471,Scarlett,Robinson,55,0
5472,Amelia,Allen,24,1
5473,Aurora,Evans,315,0
5474,Aria,Hill,65,0
5475,Julia,Smith,355,0
5476,Aria,Smith,190,0
5477,Olivia,Lewis,242,0
5478,Lily,Smith,14,0
5479,Sophia,Evans,21,0
5480,Lily,Smith,135,1
5481,Hannah,Baker,117,0
5482,Maya,Wright,171,0
5483,Sofia,Johnson,259,0
5484,Aria,Allen,250,0
5485,Chloe,Taylor,160,0
5486,Zoe,Carter,213,0
5487,Ruby,Hernandez,312,0
5488,Isabella,Hall,121,0
5489,Ava,Hall,28,0
5490,Hannah,Carter,191,0
5491,Ella,Johnson,190,0
5492,Leah,Moore,78,0
5493,Maya,Brown,68,0
5494,Emily,Davis,3,0
5495,Alice,Mitchell,144,0
5496,Lucy,Smith,101,0
5497,Aurora,Wright,41,0
5498,Lucy,Baker,141,0
5499,Olivia,Lee,333,0
5500,Sofia,Thomas,356,0
5501,Hannah,Wright,320,1
5502,Leah,Robinson,82,0
5503,Eva,Taylor,312,0
5504,Chloe,King,85,0
5505,Emma,Taylor,36,0
5506,Charlotte,Hernandez,258,0
5507,Ava,Nelson,126,1
5508,Sophia,Hill,45,1
5509,Alice,Perez,139,1
5510,Scarlett,Allen,140,0
5511,Aurora,Carter,215,0
5512,Lucy,Brown,71,0
5513,Ella,Thomas,12,1
5514,Lucy,Scott,86,0
5515,Aurora,Allen,148,1
5516,Olivia,Nelson,265,0
5517,Zoe,Taylor,284,0
5518,Zoe,Wilson,234,0
5519,Mia,Perez,284,0
5520,Sofia,Taylor,137,0
5521,Eva,Hill,312,0
5522,Aria,Smith,235,0
5523,Lucy,Evans,105,0
5524,Ava,Mitchell,93,0
5525,Isabella,Martin,223,0
5526,Eva,Davis,268,0
5527,Charlotte,Thomas,78,0
5528,Alice,Nelson,357,1
5529,Ella,Nelson,89,0
5530,Julia,Lewis,196,1
5531,Ella,Smith,194,0
5532,Leah,Thomas,47,0
5533,Clara,Adams,291,0
5534,Zoe,Perez,353,1
5535,Grace,Walker,290,0
5536,Charlotte,Wright,141,0
5537,Ella,Nelson,341,0
5538,Eva,Smith,300,0
5539,Emily,Baker,65,0
5540,Sofia,King,292,0
5541,Ella,Brown,90,0
5542,Emma,Mitchell,117,1
5543,Aurora,Mitchell,166,0
5544,Clara,Clark,290,0
5545,Charlotte,Lewis,52,1
5546,Emma,Hall,298,0
5547,Mia,Perez,291,0
5548,Leah,Hall,12,0
5549,Sophia,Adams,119,0
5550,Sofia,Hill,265,0
5551,Freya,Clark,249,1
5552,Lily-Rose,Davis,242,0
5553,Amelia,Evans,364,0
5554,Charlotte,Mitchell,282,0
5555,Clara,Lee,6,1
5556,Grace,Moore,148,0
5557,Clara,Carter,280,0
5558,Ella,Wilson,287,0
5559,Maya,Hill,302,0
5560,Chloe,Baker,196,0
5561,Lily-Rose,Scott,26,0
5562,Lily,Clark,236,0
5563,Eva,Davis,192,0
5564,Freya,Johnson,63,0
5565,Eva,Walker,247,0
5566,Charlotte,Davis,151,0
5567,Eva,Baker,297,0
5568,Lily-Rose,Young,30,0
5569,Emily,Baker,139,0
5570,Ruby,Adams,121,0
5571,Charlotte,Taylor,255,0
5572,Lucy,Allen,361,0
5573,Aurora,Clark,245,0
5574,Alice,Martin,83,0
5575,Aria,Hill,16,0
5576,Eva,Hill,154,0
5577,Olivia,Taylor,168,1
5578,Grace,Lee,254,1
5579,Sophia,Wilson,98,0
5580,Ruby,Allen,72,0
5581,Emma,Wilson,137,1
5582,Freya,Davis,242,0
5583,Grace,Carter,190,0
5584,Isabella,Nelson,38,0
5585,Maya,Smith,147,0
5586,Hannah,Evans,35,0
5587,Chloe,Nelson,272,0
5588,Aria,Brown,221,0
5589,Grace,Walker,273,0
5590,Emily,Johnson,39,0
5591,Aurora,Hernandez,190,0
5592,Clara,Baker,94,1
5593,Lily-Rose,Hernandez,339,0
5594,Emma,Taylor,92,0
5595,Ava,Moore,174,1
5596,Amelia,Baker,2,0
5597,Lily,Wright,5,0
5598,Lucy,Walker,199,0
5599,Aurora,Taylor,129,0
5600,Zoe,Davis,300,0
5601,Isabella,Thomas,327,0
5602,Emma,Hall,231,0
5603,Alice,Thomas,201,1
5604,Lily-Rose,Robinson,313,0
5605,Aria,Davis,55,0
5606,Clara,Moore,197,0
5607,Charlotte,Mitchell,5,0
5608,Mia,Wilson,320,0
5609,Emily,Martin,309,0
5610,Emma,Taylor,270,0
5611,Alice,Mitchell,349,0
5612,Isabella,Hill,313,0
5613,Grace,Baker,70,0
5614,Sophia,Hall,174,0
5615,Lily,Lee,275,0
5616,Aurora,Brown,159,0
5617,Mia,Martin,157,0
5618,Ava,Lee,342,0
5619,Charlotte,Brown,244,0
5620,Clara,Brown,132,0
5621,Lucy,Mitchell,301,0
5622,Scarlett,Brown,164,0
5623,Zoe,Clark,337,0
5624,Ava,Baker,101,0
5625,Mia,Adams,314,1
5626,Freya,Mitchell,266,0
5627,Julia,Mitchell,220,0
5628,Ella,Wright,301,1
5629,Zoe,Adams,13,0
5630,Ava,Mitchell,80,0
5631,Aria,Perez,215,0
5632,Olivia,King,234,0
5633,Olivia,Moore,270,0
5634,Charlotte,Robinson,225,0
5635,Freya,Hill,218,0
5636,Emma,Hernandez,284,0
5637,Grace,Taylor,278,0
5638,Leah,Robinson,26,0
5639,Leah,Moore,268,0
5640,Zoe,Wright,327,0
5641,Aurora,Davis,316,0
5642,Scarlett,Smith,340,0
5643,Maya,Evans,316,1
5644,Lucy,Lee,365,0
5645,Freya,Walker,298,0
5646,Aria,Clark,197,0
5647,Isabella,Evans,45,0
5648,Freya,Lee,168,0
5649,Leah,Wright,323,0
5650,Ella,Carter,114,0
5651,Freya,Moore,214,0
5652,Julia,Smith,316,0
5653,Lucy,Young,211,0
5654,Olivia,Lee,122,1
5655,Lucy,Hall,33,0
5656,Ella,Martin,221,0
5657,Olivia,Lee,341,0
5658,Chloe,Wilson,246,0
5659,Eva,Johnson,195,0
5660,Amelia,Carter,19,0
5661,Julia,Hill,48,1
5662,Emily,Thomas,338,0
5663,Sofia,Hall,307,1
5664,Zoe,Nelson,355,1
5665,Lucy,Hill,211,0
5666,Olivia,Walker,316,1
5667,Amelia,Taylor,359,0
5668,Zoe,Moore,39,1
5669,Zoe,Clark,341,0
5670,Grace,Evans,219,0
5671,Zoe,Wilson,10,0
5672,Alice,Hernandez,305,0
5673,Emily,Hall,260,0
5674,Ava,Robinson,136,0
5675,Sofia,Brown,90,0
5676,Chloe,Scott,194,0
5677,Hannah,Wright,61,0
5678,Julia,Hill,354,0
5679,Lucy,Scott,253,0
5680,Clara,Walker,184,1
5681,Clara,Wright,93,0
5682,Emma,King,264,1
5683,Grace,Thomas,209,0
5684,Emma,Scott,138,0
5685,Aurora,Carter,106,1
5686,Olivia,Perez,95,1
5687,Eva,Walker,308,0
5688,Chloe,Brown,151,0
5689,Clara,Smith,279,0
5690,Emily,Adams,181,0
5691,Emily,Mitchell,109,1
5692,Maya,Thomas,194,0
5693,Charlotte,Allen,205,0
5694,Olivia,Walker,299,0
5695,Chloe,Adams,84,0
5696,Lucy,Nelson,265,0
5697,Alice,Adams,122,0
5698,Olivia,King,26,0
5699,Aurora,Wright,164,0
5700,Hannah,Thomas,63,0
5701,Zoe,Wright,171,1
5702,Sofia,Hall,257,0
5703,Aria,Evans,43,0
5704,Emily,Smith,205,0
5705,Lucy,Martin,139,1
5706,Leah,Taylor,185,0
5707,Julia,Lewis,76,0
5708,Eva,Allen,36,0
5709,Emily,Mitchell,123,1
5710,Grace,Robinson,101,0
5711,Lily,Martin,43,0
5712,Sofia,Martin,59,0
5713,Chloe,Johnson,68,0
5714,Grace,Johnson,79,1
5715,Clara,Davis,335,1
5716,Scarlett,Young,316,0
5717,Isabella,Wilson,214,0
5718,Scarlett,King,56,0
5719,Lily-Rose,Baker,133,0
5720,Lily-Rose,Martin,207,0
5721,Hannah,Scott,119,1
5722,Aria,Johnson,109,0
5723,Zoe,Wilson,205,0
5724,Emma,Nelson,356,0
5725,Sofia,Hill,148,0
5726,Ruby,Evans,359,0
5727,Ella,Mitchell,210,0
5728,Leah,Scott,240,0
5729,Charlotte,Wilson,113,0
5730,Scarlett,Lewis,258,0
5731,Leah,Clark,325,0
5732,Leah,Johnson,198,0
5733,Ella,Adams,287,1
5734,Emily,Lee,307,1
5735,Maya,Adams,309,0
5736,Sophia,Martin,231,0
5737,Scarlett,Nelson,28,0
5738,Chloe,Martin,226,0
5739,Leah,Martin,222,0
5740,Isabella,Davis,54,1
5741,Ella,Perez,68,0
5742,Amelia,Hall,90,0
5743,Lily,Davis,63,0
5744,Leah,Hill,90,1
5745,Lucy,Allen,79,0
5746,Lily,Adams,248,0
5747,Eva,Walker,117,0
5748,Lucy,Brown,317,1
5749,Isabella,Carter,116,0
5750,Aurora,King,31,0
5751,Mia,King,10,1
5752,Amelia,Mitchell,149,1
5753,Maya,Baker,358,0
5754,Emma,Young,359,0
5755,Ruby,Moore,51,0
5756,Lily-Rose,Wilson,239,0
5757,Alice,Hernandez,278,0
5758,Lily,Hall,347,0
5759,Hannah,Moore,202,0
5760,Lucy,Mitchell,348,0
5761,Emma,Thomas,191,0
5762,Chloe,Carter,351,0
5763,Leah,Taylor,57,0
5764,Scarlett,Wilson,189,0
5765,Olivia,Lee,163,0
5766,Eva,Johnson,250,0
5767,Aurora,Clark,56,0
5768,Freya,Moore,252,0
5769,Mia,Robinson,328,0
5770,Ava,Baker,208,0
5771,Emily,Allen,55,0
5772,Freya,Smith,93,0
5773,Lily,Moore,60,0
5774,Emily,Brown,38,1
5775,Ava,Mitchell,195,0
5776,Aria,Nelson,10,0
5777,Chloe,Nelson,275,1
5778,Lucy,Brown,145,1
5779,Lily,Clark,111,0
5780,Sofia,Baker,234,0
5781,Chloe,Baker,254,0
5782,Hannah,Carter,82,0
5783,Amelia,Martin,184,0
5784,Lily,Wilson,292,0
5785,Clara,Brown,286,0
5786,Freya,King,226,0
5787,Ruby,Nelson,268,0
5788,Eva,Smith,123,0
5789,Aurora,Johnson,73,0
5790,Charlotte,Clark,175,0
5791,Emma,Brown,36,0
5792,Sophia,Lee,32,1
5793,Aria,Perez,122,0
5794,Sophia,Robinson,335,0
5795,Lucy,Adams,44,0
5796,Freya,Hernandez,328,0
5797,Charlotte,Scott,335,0
5798,Sophia,Johnson,256,0
5799,Maya,Young,283,0
5800,Freya,Thomas,50,1
5801,Amelia,Thomas,271,0
5802,Grace,Young,289,0
5803,Mia,Taylor,285,0
5804,Isabella,Adams,248,0
5805,Aria,Baker,141,1
5806,Julia,Walker,325,1
5807,Mia,Evans,293,0
5808,Maya,Young,257,0
5809,Eva,Nelson,115,0
5810,Scarlett,Robinson,311,1
5811,Emma,Smith,335,0
5812,Ava,Hernandez,192,1
5813,Grace,Adams,253,1
5814,Ava,Davis,17,1
5815,Julia,Wilson,35,0
5816,Alice,Thomas,149,0
5817,Ava,Moore,8,0
5818,Lucy,Hernandez,20,0
5819,Emma,Nelson,340,1
5820,Grace,Moore,176,1
5821,Maya,Taylor,166,1
5822,Amelia,Walker,206,0
5823,Lucy,Mitchell,19,0
5824,Hannah,Lee,332,1
5825,Clara,Wilson,104,0
5826,Aurora,Allen,355,1
5827,Lily,Lewis,362,0
5828,Lily,Hernandez,356,0
5829,Sofia,Lee,210,0
5830,Leah,Mitchell,361,0
5831,Hannah,Smith,80,1
5832,Isabella,Robinson,13,1
5833,Leah,Robinson,175,0
5834,Emma,Adams,190,0
5835,Ava,Lee,108,0
5836,Eva,Moore,72,0
5837,Alice,Evans,347,0
5838,Aurora,Robinson,47,1
5839,Amelia,Allen,289,0
5840,Charlotte,Moore,45,0
5841,Charlotte,Hill,365,0
5842,Aria,Hall,283,0
5843,Sophia,Allen,243,0
5844,Aurora,Nelson,213,0
5845,Amelia,Lewis,242,1
5846,Ruby,Adams,291,0
5847,Aurora,Brown,117,0
5848,Ruby,Allen,86,0
5849,Lily-Rose,Taylor,1,0
5850,Julia,Adams,287,1
5851,Alice,Thomas,165,0
5852,Scarlett,Robinson,250,0
5853,Aurora,Scott,142,0
5854,Eva,Perez,262,0
5855,Lily,Brown,28,0
5856,Ruby,Brown,3,0
5857,Amelia,Moore,78,0
5858,Scarlett,Adams,187,0
5859,Zoe,Hall,315,0
5860,Aurora,Wright,292,0
5861,Emily,Davis,359,0
5862,Eva,Wright,133,0
5863,Isabella,Scott,357,0
5864,Zoe,Hill,101,0
5865,Maya,King,137,0
5866,Mia,Allen,103,1
5867,Alice,Johnson,77,0
5868,Freya,King,54,0
5869,Amelia,Nelson,191,0
5870,Ella,King,255,0
5871,Sofia,Moore,18,0
5872,Lucy,Baker,276,0
5873,Emily,Moore,82,0
5874,Lily,Walker,163,0
5875,Isabella,Brown,251,0
5876,Eva,Martin,173,1
5877,Olivia,Moore,89,0
5878,Sofia,Scott,68,0
5879,Clara,Allen,279,0
5880,Emma,Smith,151,0
5881,Grace,Johnson,42,1
5882,Ruby,Martin,25,0
5883,Sophia,Adams,236,0
5884,Lucy,Wright,135,1
5885,Eva,Hall,64,0
5886,Grace,Baker,177,0
5887,Emily,Clark,292,0
5888,Amelia,Evans,109,0
5889,Amelia,Mitchell,225,0
5890,Maya,Moore,310,1
5891,Emma,Scott,195,1
5892,Charlotte,Perez,248,1
5893,Emma,Davis,141,0
5894,Chloe,Brown,247,0
5895,Lucy,Young,1,0
5896,Eva,King,361,0
5897,Aria,Walker,276,0
5898,Aria,Moore,237,0
5899,Emma,Carter,329,0
5900,Olivia,Lee,281,0
5901,Scarlett,Young,57,0
5902,Scarlett,Young,364,0
5903,Aurora,Martin,230,0
5904,Emma,Carter,338,0
5905,Clara,Taylor,259,0
5906,Aurora,Evans,91,0
5907,Sofia,Hill,73,0
5908,Ella,Baker,216,0
5909,Sofia,Thomas,178,0
5910,Lily,Moore,132,0
5911,Freya,Walker,59,0
5912,Leah,Clark,84,0
5913,Lucy,Hall,37,0
5914,Freya,Young,100,0
5915,Julia,Davis,90,0
5916,Ella,Johnson,267,1
5917,Mia,Perez,278,0
5918,Ava,Johnson,77,0
5919,Sofia,Smith,78,0
5920,Lily-Rose,Hill,317,0
5921,Chloe,Thomas,87,0
5922,Maya,Wilson,144,0
5923,Hannah,Adams,202,1
5924,Eva,Hernandez,339,0
5925,Ella,King,177,1
5926,Chloe,Lee,154,0
5927,Eva,Lewis,146,0
5928,Aurora,Martin,72,0
5929,Maya,Lewis,337,0
5930,Maya,Young,77,0
5931,Olivia,Clark,346,1
5932,Ella,Hernandez,277,0
5933,Amelia,Robinson,134,0
5934,Lucy,Allen,120,0
5935,Scarlett,Davis,50,0
5936,Grace,Lee,98,0
5937,Julia,Hall,255,0
5938,Sophia,Lee,173,1
5939,Emily,Hernandez,63,0
5940,Olivia,King,157,1
5941,Scarlett,Johnson,89,0
5942,Julia,Hill,40,0
5943,Amelia,Thomas,272,0
5944,Zoe,Lewis,156,0
5945,Aria,King,226,0
5946,Scarlett,Hernandez,190,0
5947,Mia,Davis,129,0
5948,Olivia,Hill,336,0
5949,Maya,Baker,208,0
5950,Charlotte,Walker,24,0
5951,Ruby,Perez,127,1
5952,Sofia,Davis,34,0
5953,Eva,Carter,345,1
5954,Isabella,Walker,27,0
5955,Scarlett,Young,201,1
5956,Eva,Adams,324,0
5957,Clara,Lee,163,0
5958,Lucy,Robinson,197,0
5959,Emma,Hall,153,0
5960,Isabella,Evans,270,1
5961,Leah,Johnson,122,0
5962,Grace,Young,298,1
5963,Ava,Walker,287,0
5964,Amelia,Scott,33,0
5965,Zoe,Young,169,0
5966,Zoe,Carter,199,1
5967,Aria,Robinson,361,0
5968,Zoe,Brown,173,1
5969,Ruby,Clark,165,0
5970,Aria,Baker,132,0
5971,Ella,Taylor,100,0
5972,Isabella,Hill,85,0
5973,Maya,Wilson,297,0
5974,Ella,Carter,114,0
5975,Alice,Young,302,0
5976,Lily,King,266,0
5977,Isabella,Baker,11,1
5978,Julia,Carter,190,0
5979,Maya,Allen,253,0
5980,Isabella,Moore,181,1
5981,Maya,Nelson,160,0
5982,Scarlett,Scott,115,0
5983,Hannah,Lewis,54,0
5984,Sophia,Scott,352,0
5985,Ruby,Smith,300,0
5986,Sofia,Evans,8,0
5987,Freya,Hernandez,283,1
5988,Clara,Robinson,61,1
5989,Lily-Rose,Adams,62,0
5990,Ella,Perez,193,1
5991,Hannah,Allen,239,0
5992,Emily,Hall,153,0
5993,Eva,Martin,5,0
5994,Sophia,Wilson,28,0
5995,Sophia,Smith,204,0
5996,Chloe,Lee,28,0
5997,Mia,Baker,43,0
5998,Aurora,Scott,350,0
5999,Lily-Rose,Walker,350,1
6000,Freya,Perez,89,0
6001,Hannah,Martin,354,0
6002,Lily-Rose,Hall,152,0
6003,Sofia,Taylor,16,0
6004,Freya,Walker,311,0
6005,Zoe,Mitchell,299,0
6006,Chloe,Baker,240,0
6007,Scarlett,Lee,238,0
6008,Charlotte,Baker,227,0
6009,Grace,Wright,158,1
6010,Grace,Lewis,258,0
6011,Grace,King,39,0
6012,Sophia,Carter,43,0
6013,Mia,King,302,0
6014,Maya,Evans,307,1
6015,Aurora,Allen,236,0
6016,Emma,Thomas,258,1
6017,Sofia,Young,194,1
6018,Maya,Young,182,1
6019,Grace,Hernandez,335,0
6020,Olivia,Adams,55,1
6021,Lily,Taylor,287,1
6022,Ruby,Adams,278,0
6023,Charlotte,Hernandez,189,0
6024,Zoe,Robinson,155,1
6025,Zoe,Evans,79,0
6026,Aurora,Wright,33,0
6027,Olivia,Brown,90,0
6028,Hannah,Davis,257,0
6029,Lily,Nelson,69,0
6030,Aria,Walker,168,0
6031,Eva,Brown,342,1
6032,Hannah,Davis,192,1
6033,Scarlett,Wilson,356,0
6034,Chloe,Thomas,346,0
6035,Ava,Clark,124,0
6036,Ella,Hall,328,0
6037,Ava,Adams,128,0
6038,Sophia,Davis,218,0
6039,Ruby,Nelson,173,1
6040,Mia,Lewis,149,0
6041,Freya,Young,355,1
6042,Isabella,Hill,215,0
6043,Zoe,Hall,111,1
6044,Scarlett,Thomas,173,1
6045,Zoe,Nelson,98,0
6046,Ella,Hill,331,0
6047,Clara,Moore,132,0
6048,Emily,Adams,222,0
6049,Chloe,Mitchell,336,0
6050,Olivia,Adams,24,0
6051,Eva,Lewis,62,0
6052,Alice,Scott,278,0
6053,Julia,Johnson,161,0
6054,Chloe,Baker,25,1
6055,Lily,Lewis,346,0
6056,Ruby,Perez,361,0
6057,Mia,Scott,131,0
6058,Sofia,Scott,157,1
6059,Leah,Hill,12,0
6060,Amelia,Robinson,63,1
6061,Ruby,Martin,295,0
6062,Alice,Davis,344,0
6063,Aria,Scott,355,0
6064,Ava,Robinson,359,0
6065,Olivia,Scott,57,0
6066,Charlotte,Nelson,321,1
6067,Ava,Perez,3,0
6068,Sophia,Carter,39,0
6069,Eva,Johnson,128,0
6070,Grace,Thomas,201,0
6071,Charlotte,Wilson,333,0
6072,Hannah,Robinson,174,0
6073,Aria,Baker,139,0
6074,Hannah,Baker,138,0
6075,Sofia,Moore,314,0
6076,Lucy,Hall,181,0
6077,Leah,Hall,22,0
6078,Hannah,Brown,69,0
6079,Emily,Smith,344,0
6080,Zoe,Carter,49,0
6081,Hannah,Adams,321,0
6082,Mia,Young,6,0
6083,Ruby,Taylor,192,1
6084,Ruby,King,166,1
6085,Olivia,Taylor,105,0
6086,Emma,Carter,209,1
6087,Isabella,Mitchell,138,0
6088,Emma,Wright,106,0
6089,Aria,Hill,67,0
6090,Alice,Clark,147,0
6091,Eva,Davis,342,0
6092,Charlotte,Young,271,0
6093,Leah,Young,250,0
6094,Chloe,Walker,340,0
6095,Julia,Nelson,202,0
6096,Sophia,Evans,263,0
6097,Hannah,Hall,229,1
6098,Emma,Carter,290,0
6099,Grace,Carter,303,1
6100,Scarlett,Hernandez,353,0
6101,Zoe,Young,94,0
6102,Eva,Perez,135,0
6103,Alice,Mitchell,192,0
6104,Emily,Young,310,0
6105,Freya,King,279,0
6106,Sophia,Young,306,0
6107,Aurora,Hernandez,164,0
6108,Alice,Lewis,284,0
6109,Chloe,Adams,85,0
6110,Clara,Baker,12,0
6111,Chloe,Lewis,33,0
6112,Clara,Perez,98,0
6113,Ella,Nelson,160,0
6114,Ruby,Hall,21,0
6115,Grace,Hall,127,1
6116,Ava,Walker,176,0
6117,Chloe,Taylor,280,0
6118,Leah,Johnson,286,0
6119,Scarlett,Wilson,352,0
6120,Alice,Wilson,232,1
6121,Sophia,Baker,63,0
6122,Eva,King,188,0
6123,Scarlett,Lee,249,0
6124,Clara,Taylor,285,0
6125,Ella,Lee,258,0
6126,Clara,Young,173,0
6127,Amelia,Hernandez,45,1
6128,Maya,Evans,92,1
6129,Aurora,Wilson,248,0
6130,Ruby,Brown,91,0
6131,Emma,Clark,258,0
6132,Ava,Davis,224,0
6133,Charlotte,Smith,323,0
6134,Alice,Robinson,17,0
6135,Lily,Smith,243,1
6136,Maya,Lewis,349,0
6137,Emma,Taylor,236,0
6138,Aria,Nelson,148,1
6139,Mia,Nelson,134,0
6140,Chloe,Perez,106,0
6141,Emma,Baker,265,1
6142,Chloe,Scott,360,0
6143,Chloe,Perez,252,0
6144,Emily,Adams,43,0
6145,Scarlett,Adams,49,0
6146,Isabella,Martin,81,1
6147,Charlotte,Hill,64,1
6148,Ava,Perez,141,1
6149,Aurora,Baker,39,0
6150,Isabella,Perez,333,1
6151,Lucy,Moore,10,0
6152,Olivia,Taylor,309,0
6153,Alice,Lee,81,1
6154,Julia,Carter,82,0
6155,Scarlett,Evans,295,0
6156,Olivia,Moore,30,1
6157,Chloe,Baker,271,0
6158,Aurora,Hernandez,112,0
6159,Emma,Allen,316,0
6160,Aria,Johnson,266,0
6161,Chloe,Baker,274,0
6162,Scarlett,Martin,110,1
6163,Lily-Rose,Carter,30,0
6164,Sofia,Moore,344,0
6165,Hannah,Johnson,207,1
6166,Grace,Davis,241,0
6167,Ruby,Taylor,207,0
6168,Freya,Johnson,249,0
6169,Alice,Martin,102,0
6170,Freya,Nelson,203,1
6171,Mia,Scott,92,0
6172,Freya,Hill,112,0
6173,Lucy,Smith,313,0
6174,Aria,Perez,204,1
6175,Aria,Wilson,84,0
6176,Hannah,Hall,273,0
6177,Ella,Brown,226,0
6178,Maya,Evans,22,0
6179,Leah,Davis,287,0
6180,Maya,Taylor,281,0
6181,Aurora,Johnson,32,0
6182,Alice,Adams,169,0
6183,Emily,Hill,289,0
6184,Amelia,Lewis,342,0
6185,Hannah,Hill,206,1
6186,Sophia,Mitchell,339,0
6187,Ruby,Baker,21,0
6188,Lucy,Taylor,165,0
6189,Freya,Adams,266,0
6190,Maya,Smith,83,0
6191,Emily,Nelson,267,0
6192,Ava,Walker,152,0
6193,Sophia,Hill,241,1
6194,Zoe,Perez,126,0
6195,Emma,Nelson,233,0
6196,Emma,Allen,2,1
6197,Scarlett,Brown,197,0
6198,Isabella,Lee,220,0
6199,Grace,King,248,0
6200,Maya,Scott,236,1
6201,Lucy,Johnson,59,0
6202,Aurora,Allen,152,0
6203,Aria,Mitchell,37,1
6204,Eva,Lewis,219,0
6205,Emily,Thomas,8,0
6206,Eva,Mitchell,93,0
6207,Scarlett,Hall,163,0
6208,Charlotte,Wright,108,0
6209,Chloe,Walker,183,0
6210,Aria,Smith,19,0
6211,Lily-Rose,Lee,182,1
6212,Hannah,Brown,104,0
6213,Mia,King,22,1
6214,Scarlett,Taylor,26,1
6215,Leah,Brown,122,0
6216,Aurora,King,7,0
6217,Chloe,Young,337,0
6218,Julia,Taylor,73,1
6219,Isabella,Allen,360,1
6220,Olivia,Lee,181,0
6221,Grace,Hall,364,0
6222,Sofia,Allen,276,0
6223,Zoe,Hill,264,1
6224,Sophia,Evans,150,0
6225,Isabella,Martin,33,0
6226,Alice,Martin,47,0
6227,Olivia,Lee,82,0
6228,Leah,Moore,230,1
6229,Emily,Mitchell,213,1
6230,Zoe,King,7,0
6231,Julia,Brown,97,1
6232,Hannah,Moore,272,0
6233,Lily,Martin,311,1
6234,Amelia,Lewis,230,0
6235,Lucy,Young,183,0
6236,Alice,Lee,326,1
6237,Aria,King,229,1
6238,Alice,Johnson,305,0
6239,Grace,Evans,86,0
6240,Isabella,Hill,115,0
6241,Zoe,Young,172,0
6242,Maya,Johnson,111,0
6243,Ruby,Adams,269,0
6244,Alice,Wilson,329,0
6245,Charlotte,Martin,77,0
6246,Ella,Smith,211,0
6247,Charlotte,Clark,298,0
6248,Grace,Scott,169,0
6249,Maya,Scott,346,0
6250,Grace,Allen,102,0
6251,Leah,Martin,309,0
6252,Grace,Hill,262,0
6253,Sofia,Smith,306,0
6254,Ava,Brown,9,1
6255,Freya,Carter,151,0
6256,Lily,Mitchell,224,0
6257,Hannah,Evans,117,0
6258,Mia,Davis,30,0
6259,Charlotte,Johnson,18,1
6260,Isabella,Walker,108,0
6261,Ava,Wilson,333,0
6262,Emma,Nelson,193,0
6263,Ruby,Davis,89,0
6264,Chloe,Smith,338,0
6265,Sophia,Wright,3,1
6266,Ella,Hall,172,0
6267,Lily-Rose,Davis,52,0
6268,Zoe,Scott,196,0
6269,Alice,Hernandez,112,0
6270,Isabella,Mitchell,306,0
6271,Leah,Scott,289,1
6272,Sophia,Allen,135,0
6273,Amelia,Allen,234,0
6274,Scarlett,Hall,166,0
6275,Scarlett,Moore,310,0
6276,Hannah,Taylor,146,0
6277,Lucy,Perez,22,0
6278,Maya,Scott,133,0
6279,Ava,Scott,340,0
6280,Charlotte,Carter,115,0
6281,Lucy,Moore,321,0
6282,Grace,Brown,297,0
6283,Isabella,Nelson,254,0
6284,Eva,Mitchell,296,1
6285,Amelia,King,126,0
6286,Lily-Rose,Evans,337,0
6287,Aria,Hall,266,0
6288,Lily-Rose,Hernandez,353,0
6289,Isabella,Nelson,74,0
6290,Emma,Wright,312,0
6291,Aurora,Young,36,0
6292,Alice,Wright,102,1
6293,Zoe,Moore,108,0
6294,Zoe,Taylor,65,0
6295,Aria,King,98,0
6296,Mia,Hall,88,0
6297,Aurora,Wilson,248,1
6298,Clara,Scott,75,1
6299,Ava,Walker,201,0
6300,Scarlett,Allen,169,1
6301,Lily,Wright,135,0
6302,Sofia,Johnson,128,1
6303,Lily-Rose,Johnson,12,0
