user_id,first_name,last_name, date,time_in_app_minutes ,screens_viwed,features_used
5338,Ella,Scott,7/31/2024,99,4,6
5339,Adam,Taylor,3/31/2023,29,24,5
5340,Adam,Moore,12/9/2023,35,18,2
5341,Mia,Young,5/31/2023,86,17,2
5342,Ryan,Wright,8/14/2023,88,36,6
5343,Harrison,Smith,2/26/2024,61,6,5
5344,Joshua,Perez,2/19/2024,3,18,2
5345,Chloe,Smith,12/15/2024,5,2,5
5346,Harrison,Allen,3/29/2024,56,24,2
5347,Owen,Allen,10/16/2024,69,15,2
5348,Amelia,Hall,2/7/2024,53,8,1
5349,Charles,Taylor,11/13/2024,38,9,6
5350,Finn,Allen,8/31/2023,13,4,6
5351,Ryan,Hall,4/15/2024,15,2,6
5352,Charles,Johnson,4/5/2024,108,4,6
5353,Owen,Lee,11/16/2024,91,44,6
5354,Harrison,Davis,1/16/2023,18,42,6
5355,Zachary,Johnson,10/9/2024,56,28,4
5356,Charles,Taylor,10/24/2023,90,47,4
5357,Grace,Mitchell,3/31/2024,19,6,2
5358,Eli,Nelson,10/19/2023,78,35,3
5359,Zoe,Baker,6/22/2024,84,43,2
5360,Michael,Young,6/27/2023,21,19,6
5361,Andrew,Brown,4/23/2024,71,40,4
5362,Lily,Perez,12/23/2024,90,4,3
5363,Thomas,Hernandez,1/23/2024,54,39,3
5364,Ryan,Robinson,6/21/2023,91,40,1
5365,Mia,Young,4/30/2023,74,13,4
5366,Grace,Baker,5/10/2024,84,3,4
5367,Sophia,Robinson,6/28/2024,95,11,4
5368,Lily,Moore,2/19/2024,5,48,6
5369,Olivia,Lee,10/5/2023,75,7,2
5370,Dylan,Nelson,6/19/2023,75,9,6
5371,Andrew,Lewis,1/7/2024,85,50,1
5372,Grace,Clark,1/17/2023,31,6,3
5373,Isabella,Hall,1/7/2024,80,46,3
5374,Emily,Lee,5/23/2023,13,33,1
5375,Harrison,Perez,1/19/2023,38,15,1
5376,Zachary,Carter,11/21/2023,102,19,6
5377,Charles,Lewis,7/21/2023,5,33,5
5378,Olivia,Hill,5/13/2024,15,32,4
5379,Joshua,Taylor,7/28/2024,45,32,2
5380,Mia,Johnson,6/8/2023,49,38,2
5381,Ryan,Taylor,10/1/2023,95,12,2
5382,Sophia,Wright,5/24/2023,107,31,6
5383,Dylan,Allen,7/31/2024,84,17,3
5384,Olivia,Baker,5/12/2023,16,36,3
5385,Adam,Thomas,7/14/2023,34,44,1
5386,Isabella,Allen,12/17/2024,109,13,4
5387,Mia,Taylor,7/8/2023,96,19,1
5388,Amelia,Lee,12/15/2024,93,35,3
5389,Amelia,Adams,9/21/2023,56,49,5
5390,Ava,Davis,11/3/2023,11,28,3
5391,Andrew,Hall,2/24/2024,29,9,3
5392,Charlotte,Young,1/12/2024,80,27,1
5393,Grace,Adams,5/18/2024,107,32,1
5394,Adam,Hill,3/22/2024,72,17,5
5395,Chloe,Walker,6/21/2023,82,14,6
5396,Sophia,Lee,1/30/2023,120,38,2
5397,Chloe,Perez,1/29/2024,79,24,6
5398,Zachary,Taylor,3/11/2024,113,1,3
5399,Isabella,Clark,3/22/2024,37,10,2
5400,Owen,Thomas,11/16/2023,61,7,1
5401,Charlotte,Smith,10/23/2023,28,21,3
5402,Finn,Hill,4/30/2024,40,7,4
5403,Andrew,Walker,7/7/2023,19,3,4
5404,Olivia,Perez,11/6/2023,120,9,2
5405,Sophia,Hernandez,8/21/2024,53,43,2
5406,Zoe,Robinson,7/20/2024,18,13,2
5407,Eli,Brown,7/15/2023,108,45,1
5408,Owen,Young,5/20/2024,105,24,2
5409,Emily,Clark,8/4/2023,102,11,1
5410,Michael,Clark,11/16/2023,116,42,5
5411,Chloe,Taylor,12/16/2024,32,29,2
5412,Finn,Wright,2/7/2024,107,3,5
5413,Zachary,Smith,4/7/2024,110,32,5
5414,Luke,Davis,8/6/2023,39,2,5
5415,Finn,Walker,10/1/2024,97,8,1
5416,Michael,Baker,5/13/2023,41,18,4
5417,Zoe,Scott,9/7/2023,111,32,2
5418,Owen,Perez,8/9/2023,6,26,3
5419,Mia,Walker,3/27/2023,28,33,6
5420,Andrew,Clark,1/14/2024,100,1,4
5421,Charlotte,Robinson,6/28/2024,77,28,4
5422,Harrison,Carter,1/5/2024,83,31,1
5423,Charlotte,Clark,3/8/2024,54,8,3
5424,Zachary,Walker,3/23/2024,79,10,6
5425,Luke,Lewis,5/7/2024,25,46,2
5426,Zoe,Adams,2/28/2024,0,39,4
5427,Lily,Nelson,5/1/2024,86,44,3
5428,Eli,Adams,1/27/2024,85,26,5
5429,Olivia,Hernandez,6/20/2023,65,21,2
5430,Chloe,Young,1/11/2024,51,23,1
5431,Zoe,Adams,4/2/2023,103,26,1
5432,Mia,Scott,2/13/2023,21,5,1
5433,Chloe,Smith,8/18/2023,74,36,2
5434,Thomas,Taylor,9/24/2023,102,13,6
5435,Thomas,Robinson,11/8/2024,97,2,4
5436,Michael,Lee,8/29/2024,41,46,5
5437,Emma,Adams,11/22/2024,4,38,1
5438,Isabella,Brown,4/7/2024,80,47,5
5439,Charlotte,Wright,12/12/2023,84,22,4
5440,Harrison,Johnson,8/19/2023,77,39,2
5441,Isabella,Young,12/24/2023,107,44,6
5442,Finn,Hernandez,1/2/2024,70,1,3
5443,Emily,Evans,2/4/2023,57,19,5
5444,Eli,Davis,12/27/2023,52,46,1
5445,Andrew,Wilson,12/24/2024,72,2,4
5446,Harrison,Evans,7/14/2023,83,13,6
5447,Isabella,Nelson,1/8/2023,19,49,1
5448,Theodore,Evans,5/31/2023,113,16,6
5449,Ava,Adams,6/15/2024,49,46,5
5450,Andrew,Lee,5/7/2023,15,16,4
5451,Dylan,Carter,2/7/2023,96,43,4
5452,Olivia,Lee,3/7/2023,85,47,5
5453,Thomas,Davis,1/30/2023,20,38,4
5454,Theodore,Nelson,9/29/2023,117,24,6
5455,Owen,Scott,2/5/2024,3,8,2
5456,Amelia,Clark,6/14/2023,117,10,6
5457,Charles,Lewis,4/21/2023,116,23,3
5458,Harrison,Hall,8/20/2024,21,36,1
5459,Finn,Moore,4/20/2024,112,38,5
5460,Olivia,Martin,12/30/2024,92,8,6
5461,Theodore,Johnson,1/14/2024,20,14,4
5462,Dylan,Scott,8/20/2024,119,50,5
5463,Finn,Carter,6/22/2023,49,49,4
5464,Ella,Nelson,5/2/2023,91,8,2
5465,Theodore,Johnson,4/10/2024,109,50,6
5466,Zachary,King,8/23/2023,75,16,5
5467,Emily,Young,7/12/2023,6,40,1
5468,Charles,Young,8/8/2024,79,24,4
5469,Owen,Brown,12/9/2024,111,31,5
5470,Harrison,Thomas,6/7/2023,22,19,4
5471,Theodore,Davis,10/23/2023,105,41,2
5472,Charles,Martin,4/2/2024,59,6,4
5473,Ella,Lewis,7/14/2024,18,46,1
5474,Sophia,Thomas,5/16/2024,37,17,5
5475,Adam,Thomas,1/17/2023,56,19,1
5476,Thomas,Allen,5/23/2023,31,2,4
5477,Charles,Davis,4/22/2023,91,14,6
5478,Amelia,Mitchell,2/5/2023,42,46,1
5479,Ava,Hernandez,6/11/2024,117,3,3
5480,Michael,Johnson,2/1/2024,15,46,6
5481,Eli,Johnson,7/16/2024,119,27,3
5482,Harrison,Walker,4/29/2024,26,36,4
5483,Adam,Davis,6/18/2024,67,24,2
5484,Thomas,King,6/19/2023,107,9,6
5485,Zachary,Walker,4/28/2024,20,50,4
5486,Theodore,Wright,5/31/2023,17,28,5
5487,Grace,Baker,7/24/2023,42,19,6
5488,Zoe,Lewis,4/5/2023,72,39,6
5489,Grace,Robinson,9/5/2024,65,14,2
5490,Amelia,Young,1/6/2023,53,15,4
5491,Michael,Brown,2/3/2023,56,31,5
5492,Charles,Adams,10/13/2024,86,34,4
5493,Luke,Thomas,4/8/2023,86,50,1
5494,Zachary,Martin,6/18/2023,109,9,1
5495,Owen,Wilson,12/2/2023,2,14,5
5496,Harrison,Hernandez,10/17/2024,120,31,6
5497,Grace,Moore,2/7/2024,38,45,1
5498,Isabella,Thomas,9/21/2023,58,32,6
5499,Chloe,Smith,8/15/2023,72,36,6
5500,Eli,Brown,7/4/2023,120,41,5
5501,Thomas,Scott,8/29/2023,74,1,5
5502,Charles,Brown,9/26/2024,84,1,2
5503,Lily,King,5/30/2024,53,50,6
5504,Eli,Nelson,3/25/2024,13,39,3
5505,Isabella,Scott,7/4/2023,44,44,2
5506,Joshua,Carter,11/11/2024,92,37,4
5507,Joshua,Lewis,9/15/2024,38,41,6
5508,Adam,Hall,7/25/2024,23,28,5
5509,Ryan,Walker,4/22/2024,21,14,2
5510,Amelia,Hernandez,7/8/2024,32,1,4
5511,Joshua,Young,2/23/2024,52,29,3
5512,Amelia,Allen,10/5/2023,21,30,5
5513,Dylan,Martin,4/24/2024,105,15,1
5514,Owen,Baker,12/3/2023,45,2,5
5515,Charles,Wilson,5/11/2024,48,42,5
5516,Olivia,Lee,1/31/2024,41,45,3
5517,Zoe,Taylor,10/25/2024,57,4,6
5518,Zachary,Walker,9/2/2023,52,11,2
5519,Charlotte,Scott,4/1/2024,28,47,1
5520,Charlotte,Allen,5/11/2023,101,4,5
5521,Isabella,Perez,1/10/2023,12,21,1
5522,Theodore,Young,4/20/2023,52,36,1
5523,Thomas,Hernandez,8/19/2024,28,13,4
5524,Emily,Hill,7/14/2023,50,12,5
5525,Emma,Wright,8/23/2023,6,40,5
5526,Ava,Lewis,7/26/2023,5,38,4
5527,Finn,King,3/20/2023,1,1,1
5528,Ella,Mitchell,3/12/2024,73,25,2
5529,Chloe,Baker,2/27/2024,28,11,3
5530,Mia,Johnson,1/28/2024,75,39,5
5531,Grace,Evans,8/17/2024,85,2,1
5532,Dylan,Wilson,4/28/2024,56,15,6
5533,Amelia,Hill,4/30/2023,46,26,2
5534,Adam,Brown,4/3/2023,66,36,5
5535,Emma,Young,11/26/2023,95,32,1
5536,Andrew,Hernandez,2/11/2024,30,36,1
5537,Theodore,Moore,7/19/2023,50,36,5
5538,Chloe,Hill,1/4/2024,88,37,2
5539,Harrison,Wilson,3/21/2023,35,49,5
5540,Michael,Carter,10/10/2023,96,36,6
5541,Luke,Taylor,1/6/2024,60,18,2
5542,Charlotte,Martin,7/21/2024,97,48,4
5543,Emma,Baker,1/2/2023,68,14,6
5544,Charlotte,Carter,6/17/2023,3,22,5
5545,Joshua,Perez,6/12/2024,114,6,4
5546,Eli,Davis,10/9/2024,34,48,5
5547,Ryan,Wright,7/21/2023,102,49,3
5548,Michael,Davis,12/29/2023,55,38,2
5549,Eli,Scott,10/27/2024,5,13,6
5550,Chloe,Brown,4/6/2023,76,50,1
5551,Sophia,Hill,3/7/2024,5,12,1
5552,Zoe,Clark,1/29/2024,83,45,5
5553,Owen,Evans,3/26/2023,75,38,2
5554,Zachary,Martin,10/10/2023,75,30,3
5555,Emma,Martin,9/24/2023,11,18,5
5556,Joshua,Perez,10/16/2023,94,24,1
5557,Charlotte,Baker,3/12/2023,55,8,6
5558,Charlotte,Mitchell,1/28/2023,28,17,1
5559,Isabella,Baker,7/23/2024,38,40,1
5560,Thomas,Carter,9/25/2024,58,29,6
5561,Harrison,King,1/11/2024,65,29,5
5562,Ava,Smith,7/6/2024,114,7,1
5563,Theodore,Lee,9/15/2024,88,20,5
5564,Lily,Evans,1/27/2024,98,15,6
5565,Harrison,Lewis,10/23/2024,30,17,2
5566,Grace,Nelson,6/25/2023,79,30,6
5567,Ava,Perez,11/11/2024,41,4,5
5568,Dylan,Wright,10/3/2024,96,41,6
5569,Isabella,Lee,3/21/2024,112,28,1
5570,Andrew,Brown,11/19/2023,32,28,3
5571,Emma,Nelson,10/30/2024,88,34,1
5572,Dylan,Evans,10/23/2023,102,50,4
5573,Zachary,Allen,3/26/2023,74,28,1
5574,Luke,Smith,3/12/2023,82,38,6
5575,Dylan,Young,11/21/2023,17,12,1
5576,Luke,Mitchell,3/18/2024,18,39,4
5577,Joshua,Thomas,1/17/2023,89,20,1
5578,Dylan,Wright,4/20/2023,20,45,1
5579,Michael,Young,1/17/2023,36,44,5
5580,Dylan,Taylor,2/6/2024,37,20,3
5581,Michael,Lewis,9/21/2024,67,21,2
5582,Adam,Davis,5/9/2023,107,11,5
5583,Ava,Mitchell,7/16/2024,0,33,6
5584,Harrison,Hall,5/12/2023,58,36,4
5585,Zoe,Moore,4/11/2024,18,15,2
5586,Dylan,Davis,2/20/2023,117,41,1
5587,Chloe,Evans,3/15/2023,46,23,4
5588,Eli,Hall,5/12/2024,101,12,4
5589,Lily,Thomas,7/24/2024,64,36,5
5590,Michael,Mitchell,2/20/2023,108,11,2
5591,Charlotte,Martin,3/3/2023,16,33,4
5592,Olivia,Wilson,9/23/2024,18,38,5
5593,Charles,Lee,3/24/2024,26,25,5
5594,Harrison,Young,4/23/2024,66,6,5
5595,Thomas,Lewis,6/21/2024,114,38,3
5596,Eli,Walker,3/20/2023,37,14,5
5597,Michael,Thomas,3/31/2023,33,11,3
5598,Michael,Taylor,12/13/2024,114,16,3
5599,Dylan,Smith,6/2/2024,62,33,6
5600,Andrew,Thomas,7/23/2023,3,34,1
5601,Finn,Thomas,12/26/2024,30,18,3
5602,Finn,Walker,6/21/2023,1,21,2
5603,Olivia,Carter,5/4/2023,19,39,1
5604,Emily,Smith,1/21/2023,117,18,1
5605,Joshua,Nelson,11/1/2023,17,29,5
5606,Theodore,Young,11/4/2024,28,29,4
5607,Ella,Taylor,5/10/2024,0,45,2
5608,Amelia,Robinson,11/25/2024,70,10,4
5609,Zoe,Wright,3/29/2023,77,31,3
5610,Charlotte,King,9/11/2024,116,37,6
5611,Owen,Taylor,2/13/2023,48,48,5
5612,Grace,Hall,12/2/2023,16,45,6
5613,Owen,Johnson,12/12/2023,34,36,4
5614,Adam,Hill,5/6/2024,99,35,3
5615,Chloe,Johnson,1/10/2023,94,17,3
5616,Michael,Mitchell,3/23/2024,98,43,3
5617,Ava,King,6/27/2023,42,26,4
5618,Thomas,Hill,2/21/2023,115,18,2
5619,Mia,Hill,7/12/2023,76,14,2
5620,Andrew,Hernandez,8/4/2024,8,23,3
5621,Emma,Brown,7/25/2024,47,43,5
5622,Charles,Young,5/10/2024,113,27,4
5623,Charlotte,Smith,3/30/2024,98,40,6
5624,Isabella,Johnson,9/19/2024,60,28,2
5625,Ryan,Clark,1/18/2023,23,35,1
5626,Isabella,Scott,6/18/2024,64,13,6
5627,Ava,Carter,4/1/2023,66,19,2
5628,Dylan,Carter,8/6/2023,104,47,1
5629,Theodore,Carter,3/14/2024,120,32,2
5630,Charlotte,Walker,4/11/2024,6,22,1
5631,Lily,Moore,10/23/2024,113,4,4
5632,Charles,Hall,3/1/2023,14,15,5
5633,Owen,Wright,9/18/2024,68,4,6
5634,Thomas,Wilson,7/25/2024,99,6,3
5635,Grace,Wilson,12/16/2024,73,9,6
5636,Chloe,King,1/4/2023,72,35,5
5637,Adam,Martin,7/31/2023,36,27,2
5638,Ava,Allen,1/18/2024,116,17,6
5639,Isabella,Wilson,11/18/2023,66,22,6
5640,Amelia,Young,8/15/2024,33,33,1
5641,Dylan,Taylor,5/2/2023,45,14,2
5642,Charlotte,Hernandez,6/15/2024,84,31,1
5643,Sophia,Nelson,11/5/2024,89,37,1
5644,Eli,Nelson,9/23/2024,12,33,3
5645,Eli,Brown,5/22/2024,27,17,6
5646,Chloe,Evans,3/19/2023,98,44,6
5647,Ryan,Lewis,9/10/2023,35,15,1
5648,Isabella,Hill,10/6/2024,76,5,2
5649,Luke,Scott,4/3/2023,33,8,5
5650,Michael,Mitchell,9/19/2023,93,27,5
5651,Charlotte,Scott,1/8/2023,65,8,3
5652,Zoe,Lee,2/24/2023,109,13,2
5653,Chloe,Lewis,3/26/2024,13,5,3
5654,Eli,Moore,9/29/2023,103,30,3
5655,Adam,Hernandez,6/13/2023,1,23,3
5656,Ryan,Wilson,1/24/2023,87,1,5
5657,Michael,Scott,12/12/2023,48,24,1
5658,Ava,Wilson,6/14/2024,3,43,1
5659,Isabella,Walker,11/12/2023,0,12,6
5660,Michael,Young,11/9/2024,44,35,5
5661,Michael,Carter,5/21/2024,25,10,1
5662,Zoe,Moore,9/26/2023,29,4,2
5663,Olivia,Scott,6/26/2024,102,15,6
5664,Zachary,Evans,9/18/2024,113,17,5
5665,Adam,Adams,8/25/2023,35,47,1
5666,Harrison,Lewis,2/25/2024,74,44,2
5667,Adam,Wright,10/1/2023,29,46,2
5668,Zoe,Lewis,5/4/2024,17,38,6
5669,Chloe,Adams,6/4/2023,112,18,1
5670,Ava,Walker,8/27/2023,26,43,5
5671,Charles,Thomas,7/16/2023,63,13,6
5672,Zoe,Lewis,7/14/2023,85,50,5
5673,Eli,Hill,5/26/2023,85,49,4
5674,Michael,Hall,5/12/2024,21,7,4
5675,Andrew,Clark,2/17/2024,93,38,4
5676,Charles,Brown,4/5/2023,32,28,3
5677,Mia,Hernandez,5/10/2024,58,23,5
5678,Sophia,Baker,4/20/2023,69,4,3
5679,Adam,Allen,4/11/2023,99,42,5
5680,Sophia,Davis,8/10/2024,85,16,1
5681,Olivia,Baker,4/21/2024,47,4,4
5682,Finn,Carter,8/14/2024,100,23,2
5683,Mia,Walker,6/15/2024,25,47,3
5684,Isabella,Carter,5/1/2023,68,23,5
5685,Zachary,Moore,5/21/2023,46,3,6
5686,Zachary,Adams,3/2/2024,17,22,5
5687,Luke,Thomas,11/5/2023,4,8,4
5688,Ryan,Johnson,1/22/2024,62,33,2
5689,Sophia,Robinson,5/26/2023,19,29,2
5690,Mia,Baker,7/4/2023,61,31,1
5691,Charles,Taylor,12/3/2023,64,30,1
5692,Theodore,Adams,5/9/2023,41,19,6
5693,Andrew,Smith,10/24/2024,116,16,3
5694,Finn,Baker,4/30/2024,75,43,4
5695,Charles,Lee,9/6/2023,105,20,1
5696,Emily,Brown,8/2/2023,2,22,5
5697,Zoe,Baker,12/2/2023,92,2,4
5698,Ryan,Clark,4/16/2023,54,18,3
5699,Amelia,Lee,6/30/2023,27,31,3
5700,Joshua,Young,6/2/2023,48,3,5
5701,Sophia,Evans,4/21/2023,98,6,4
5702,Zachary,Taylor,7/13/2023,33,46,3
5703,Owen,Scott,4/4/2024,119,39,5
5704,Adam,Smith,3/16/2024,81,25,3
5705,Chloe,Hall,5/30/2024,47,42,2
5706,Eli,King,1/8/2023,109,33,3
5707,Owen,King,3/18/2024,116,46,3
5708,Amelia,Evans,11/2/2023,97,8,6
5709,Michael,Young,12/29/2024,104,33,1
5710,Ava,Hall,8/31/2024,119,2,3
5711,Lily,Walker,1/17/2024,35,7,4
5712,Charles,Young,11/29/2023,26,27,4
5713,Mia,Thomas,6/7/2023,104,27,4
5714,Lily,Hernandez,7/23/2023,51,36,4
5715,Lily,Robinson,3/22/2024,77,45,2
5716,Grace,Hill,11/2/2024,12,7,1
5717,Emma,Hall,9/3/2023,57,26,2
5718,Dylan,Taylor,4/21/2024,107,39,3
5719,Charles,Wilson,5/22/2023,64,2,1
5720,Owen,Robinson,7/9/2024,66,42,2
5721,Owen,Hernandez,4/12/2023,91,8,3
5722,Dylan,Allen,5/8/2024,33,39,2
5723,Mia,Martin,7/26/2023,115,40,5
5724,Finn,Brown,7/22/2023,95,12,4
5725,Ryan,Davis,6/30/2024,97,4,5
5726,Olivia,Young,5/18/2023,72,5,5
5727,Andrew,King,7/11/2024,108,42,5
5728,Lily,Wright,7/29/2023,110,42,5
5729,Emma,Baker,7/16/2024,13,5,6
5730,Olivia,Moore,6/27/2024,105,3,3
5731,Isabella,Johnson,2/9/2024,99,3,3
5732,Thomas,Perez,5/11/2023,30,11,6
5733,Olivia,Smith,6/22/2024,30,44,2
5734,Ryan,Walker,10/6/2023,64,45,2
5735,Sophia,Robinson,7/2/2023,75,27,2
5736,Ava,Moore,6/27/2023,48,1,3
5737,Luke,Allen,11/11/2023,52,4,1
5738,Emma,Evans,11/6/2024,26,4,4
5739,Isabella,Davis,9/16/2024,26,41,3
5740,Thomas,Thomas,1/25/2023,67,20,2
5741,Harrison,Martin,3/22/2023,92,18,4
5742,Michael,Smith,11/24/2024,14,33,3
5743,Zoe,Baker,2/18/2023,105,7,2
5744,Adam,Lee,10/25/2024,79,10,5
5745,Theodore,Nelson,9/27/2023,8,29,1
5746,Thomas,Walker,10/28/2024,93,17,4
5747,Ava,Carter,12/29/2023,51,3,5
5748,Olivia,Hernandez,2/2/2024,85,28,5
5749,Ava,Lee,2/20/2024,49,39,4
5750,Adam,Smith,1/27/2023,84,3,6
5751,Emma,Wilson,11/10/2024,42,30,3
5752,Eli,Thomas,11/28/2024,22,18,1
5753,Amelia,Adams,9/23/2023,30,49,6
5754,Chloe,Davis,6/25/2023,38,16,2
5755,Lily,Adams,10/7/2023,84,18,5
5756,Emma,Hill,12/26/2023,33,7,1
5757,Zachary,King,8/10/2024,32,21,5
5758,Zoe,Davis,7/25/2024,63,7,3
5759,Zoe,Baker,8/15/2023,39,1,1
5760,Charles,Wright,9/4/2023,75,13,5
5761,Joshua,Baker,11/23/2024,50,32,2
5762,Eli,Clark,8/13/2023,68,43,3
5763,Thomas,Taylor,7/17/2024,88,6,2
5764,Sophia,Baker,7/24/2023,68,22,5
5765,Zoe,Lewis,4/16/2024,101,29,2
5766,Eli,Lewis,5/8/2024,8,19,4
5767,Theodore,Walker,6/28/2024,26,25,5
5768,Joshua,Hill,11/3/2024,104,48,1
5769,Sophia,Thomas,11/17/2023,62,47,1
5770,Emma,King,8/9/2023,86,28,4
5771,Grace,Perez,2/22/2023,69,24,5
5772,Eli,Taylor,12/26/2024,84,23,5
5773,Ava,Taylor,2/24/2023,37,32,1
5774,Joshua,Adams,6/9/2024,72,11,6
5775,Mia,Hall,5/14/2024,97,30,3
5776,Emily,Evans,6/18/2023,0,31,1
5777,Joshua,Allen,5/21/2023,48,34,2
5778,Sophia,Evans,6/10/2024,24,49,6
5779,Ava,Mitchell,11/5/2024,96,35,4
5780,Michael,Mitchell,12/25/2024,30,16,2
5781,Luke,King,4/15/2023,45,12,2
5782,Finn,Thomas,8/2/2024,95,38,2
5783,Harrison,Nelson,5/8/2024,79,30,5
5784,Zoe,Clark,12/1/2024,51,8,1
5785,Chloe,Wilson,7/6/2024,74,3,1
5786,Zoe,Hall,11/27/2023,32,21,6
5787,Harrison,Evans,2/4/2023,13,17,1
5788,Charlotte,Wright,8/14/2023,43,1,3
5789,Chloe,Walker,3/11/2023,76,30,5
5790,Sophia,Young,7/15/2024,81,5,4
5791,Luke,Hill,2/11/2023,60,48,3
5792,Ava,Mitchell,4/10/2023,52,1,1
5793,Finn,Carter,9/24/2024,14,10,1
5794,Ryan,Perez,4/3/2024,15,40,1
5795,Dylan,Perez,3/7/2024,88,45,6
5796,Charles,Hernandez,10/5/2023,50,18,6
5797,Charles,Lee,7/13/2023,67,17,1
5798,Thomas,Evans,5/25/2023,41,10,2
5799,Eli,Brown,12/5/2023,54,26,1
5800,Olivia,Mitchell,3/21/2023,46,42,6
5801,Isabella,Wilson,11/4/2023,86,42,1
5802,Charlotte,Scott,5/17/2024,110,40,5
5803,Emma,Martin,12/12/2024,9,19,5
5804,Harrison,Mitchell,9/28/2024,93,36,1
5805,Charles,Hall,1/13/2024,82,15,4
5806,Andrew,Brown,5/23/2024,19,22,1
5807,Emma,King,8/17/2024,55,26,2
5808,Charles,Lee,6/4/2024,11,35,5
5809,Sophia,Lee,10/29/2024,32,40,3
5810,Olivia,Taylor,10/16/2023,76,20,4
5811,Charlotte,King,12/11/2023,93,5,2
5812,Michael,Lee,3/19/2024,9,42,3
5813,Charles,Johnson,8/12/2023,56,14,6
5814,Zoe,Nelson,8/15/2023,46,8,3
5815,Joshua,Moore,3/21/2024,46,13,5
5816,Zachary,Evans,7/31/2023,11,23,1
5817,Ella,Allen,11/29/2024,7,13,3
5818,Zachary,Moore,6/5/2024,88,18,3
5819,Dylan,Davis,12/29/2024,120,46,1
5820,Ava,Johnson,10/20/2024,15,30,1
5821,Thomas,Smith,4/24/2024,110,37,3
5822,Ella,Martin,12/16/2023,51,41,6
5823,Mia,Scott,4/23/2024,49,14,1
5824,Finn,Thomas,11/24/2023,108,22,2
5825,Grace,Nelson,8/29/2024,83,45,6
5826,Amelia,Scott,8/10/2024,25,13,5
5827,Ava,Baker,9/27/2024,59,8,6
5828,Emily,Lewis,7/21/2024,55,50,5
5829,Dylan,Johnson,3/9/2024,8,40,4
5830,Ryan,Hernandez,10/23/2023,28,36,5
5831,Charles,Perez,3/8/2024,105,14,6
5832,Mia,Lewis,5/23/2024,52,47,4
5833,Olivia,Young,7/6/2023,60,33,5
5834,Ella,Young,2/9/2024,18,18,5
5835,Thomas,Smith,1/9/2024,119,29,3
5836,Chloe,Wright,9/28/2024,112,12,5
5837,Luke,Robinson,9/7/2024,96,4,5
5838,Thomas,Brown,11/14/2024,53,11,3
5839,Harrison,Walker,8/31/2024,81,36,3
5840,Ryan,Young,9/24/2023,34,1,5
5841,Isabella,Lee,7/31/2024,49,27,5
5842,Harrison,Lewis,9/27/2023,33,7,6
5843,Sophia,Scott,8/29/2023,88,33,2
5844,Amelia,King,1/19/2023,10,42,1
5845,Zoe,Adams,9/8/2024,68,17,6
5846,Joshua,Nelson,7/11/2023,40,50,5
5847,Theodore,Baker,7/17/2024,96,32,4
5848,Sophia,Brown,11/17/2023,41,6,4
5849,Adam,Evans,1/26/2024,72,21,4
5850,Finn,Clark,5/22/2023,101,19,5
5851,Ryan,Walker,7/23/2023,50,7,1
5852,Michael,Walker,9/7/2024,17,20,4
5853,Theodore,Hill,10/9/2023,14,45,3
5854,Andrew,Wright,1/30/2023,87,45,2
5855,Ava,Baker,9/30/2023,77,25,3
5856,Charlotte,Taylor,6/6/2023,15,19,6
5857,Theodore,Taylor,2/22/2023,60,17,2
5858,Lily,Johnson,11/17/2024,104,9,2
5859,Charlotte,Perez,9/2/2024,88,45,1
5860,Andrew,Clark,6/14/2024,77,6,4
5861,Charlotte,Hernandez,10/16/2023,32,1,4
5862,Thomas,Perez,7/4/2024,36,9,2
5863,Ryan,Brown,1/16/2024,26,9,3
5864,Zoe,Baker,10/29/2024,89,12,3
5865,Mia,Baker,8/20/2024,111,24,3
5866,Joshua,Smith,8/6/2024,93,14,2
5867,Harrison,Wright,9/23/2023,20,10,4
5868,Thomas,Johnson,5/4/2023,45,14,5
5869,Emily,Hernandez,6/2/2024,13,14,2
5870,Emma,Robinson,10/20/2023,11,15,5
5871,Michael,Baker,6/13/2024,41,38,2
5872,Sophia,Perez,4/23/2024,37,1,2
5873,Emily,Lee,6/9/2023,45,25,4
5874,Grace,Perez,4/14/2023,81,24,5
5875,Theodore,Brown,3/30/2023,5,49,2
5876,Ryan,Johnson,8/17/2023,1,22,3
5877,Sophia,Wilson,9/12/2024,64,14,5
5878,Grace,Nelson,9/10/2024,1,37,3
5879,Luke,Lewis,2/6/2023,52,20,4
5880,Zoe,Baker,11/4/2023,38,1,3
5881,Sophia,Davis,11/14/2023,111,27,5
5882,Theodore,Davis,12/3/2024,119,4,6
5883,Ava,Johnson,10/21/2023,88,7,5
5884,Dylan,Nelson,2/10/2023,58,45,5
5885,Michael,King,4/2/2023,88,2,2
5886,Eli,Lewis,11/1/2023,88,13,4
5887,Sophia,Evans,10/13/2023,70,22,6
5888,Owen,Perez,11/5/2024,37,11,5
5889,Emma,Walker,12/29/2023,119,32,1
5890,Charles,Evans,2/24/2023,16,37,6
5891,Finn,Smith,1/22/2024,64,17,6
5892,Finn,Clark,6/1/2023,15,33,2
5893,Ella,Wilson,3/14/2024,14,15,3
5894,Owen,Wright,2/6/2024,31,26,4
5895,Isabella,Mitchell,11/21/2023,103,39,3
5896,Theodore,Walker,1/8/2024,77,29,4
5897,Eli,Lee,1/30/2023,8,17,5
5898,Sophia,Davis,1/10/2024,60,2,3
5899,Andrew,Wright,6/3/2024,97,7,1
