user_id,first_name,last_name,notification_type,opened_flag,     clik_flag
4972,Freya,Mitchell,Offer,0,0
4973,Aurora,Johnson,Tip,0,0
4974,Amelia,Lewis,Reminder,0,0
4975,Grace,Carter,Tip,1,0
4976,Zoe,Nelson,Challenge,0,0
4977,Zoe,Perez,Reminder,0,0
4978,Grace,Carter,Challenge,0,0
4979,Leah,Robinson,Offer,0,0
4980,Sofia,Martin,Offer,0,0
4981,Julia,Scott,Reminder,1,0
4982,Ruby,Thomas,Offer,0,0
4983,Leah,Baker,Reminder,0,0
4984,Clara,Evans,Tip,0,0
4985,Scarlett,Adams,Challenge,0,0
4986,Ella,Baker,Offer,1,0
4987,Lucy,Wilson,Challenge,0,0
4988,Lucy,Johnson,Offer,0,0
4989,Sophia,Lewis,Tip,1,0
4990,Charlotte,Martin,Challenge,0,0
4991,Amelia,Clark,Offer,0,0
4992,Ruby,Carter,Offer,0,0
4993,Aria,Allen,Offer,0,0
4994,Grace,Adams,Reminder,0,0
4995,Ruby,Lewis,Tip,0,0
4996,Lily,Clark,Offer,0,0
4997,Grace,Johnson,Reminder,1,1
4998,Mia,Walker,Offer,0,0
4999,Freya,King,Challenge,1,0
5000,Freya,Lee,Reminder,0,0
5001,Zoe,Moore,Challenge,0,0
5002,Olivia,Martin,Tip,0,0
5003,Hannah,Taylor,Offer,0,0
5004,Emma,Wright,Reminder,0,0
5005,Aurora,Wilson,Challenge,0,0
5006,Lily,Lewis,Tip,1,1
5007,Chloe,Young,Offer,1,0
5008,Hannah,Perez,Offer,0,0
5009,Charlotte,Carter,Challenge,0,0
5010,Emma,Hall,Reminder,0,0
5011,Scarlett,Wilson,Tip,0,0
5012,Olivia,Lewis,Challenge,0,0
5013,Grace,Brown,Reminder,0,0
5014,Aria,Taylor,Challenge,0,0
5015,Isabella,Lewis,Challenge,0,0
5016,Hannah,King,Reminder,0,0
5017,Lily-Rose,Johnson,Offer,0,0
5018,Lucy,Perez,Offer,0,0
5019,Charlotte,Johnson,Offer,1,0
5020,Ava,Hernandez,Offer,1,0
5021,Lily,Davis,Reminder,0,0
5022,Lucy,Hall,Challenge,0,0
5023,Alice,Evans,Tip,0,0
5024,Maya,Hall,Offer,0,0
5025,Aurora,Moore,Tip,0,0
5026,Sofia,Lee,Offer,1,0
5027,Ella,King,Offer,0,0
5028,Sofia,Thomas,Offer,0,0
5029,Eva,Perez,Reminder,0,0
5030,Ruby,Hill,Tip,0,0
5031,Amelia,Thomas,Reminder,0,0
5032,Isabella,Martin,Reminder,0,0
5033,Ella,Johnson,Tip,0,0
5034,Sofia,Hall,Challenge,0,0
5035,Sofia,Wright,Tip,0,0
5036,Scarlett,Taylor,Reminder,0,0
5037,Julia,Walker,Offer,0,0
5038,Julia,Moore,Tip,0,0
5039,Lucy,Young,Reminder,0,0
5040,Emma,Hernandez,Tip,1,0
5041,Lucy,Hernandez,Tip,0,0
5042,Grace,Mitchell,Challenge,0,0
5043,Sofia,Scott,Reminder,1,0
5044,Julia,Wilson,Tip,0,0
5045,Charlotte,Walker,Challenge,1,0
5046,Charlotte,Martin,Offer,0,0
5047,Chloe,Moore,Reminder,0,0
5048,Zoe,Scott,Challenge,1,0
5049,Eva,Taylor,Reminder,1,0
5050,Eva,Wilson,Offer,0,0
5051,Amelia,Young,Challenge,0,0
5052,Alice,Nelson,Tip,0,0
5053,Emma,Brown,Tip,0,0
5054,Chloe,Wright,Challenge,0,0
5055,Emma,Johnson,Tip,0,0
5056,Emily,Hill,Tip,0,0
5057,Mia,Clark,Reminder,1,0
5058,Isabella,Clark,Challenge,0,0
5059,Sophia,Taylor,Challenge,1,0
5060,Mia,Allen,Offer,0,0
5061,Sofia,Young,Tip,0,0
5062,Amelia,Evans,Challenge,0,0
5063,Maya,Johnson,Reminder,1,0
5064,Zoe,Brown,Reminder,0,0
5065,Leah,Robinson,Reminder,0,0
5066,Maya,Scott,Offer,0,0
5067,Amelia,Mitchell,Reminder,0,0
5068,Maya,Carter,Offer,0,0
5069,Maya,Mitchell,Offer,0,0
5070,Mia,Adams,Challenge,0,0
5071,Ella,Hill,Challenge,0,0
5072,Ava,Smith,Tip,0,0
5073,Maya,Scott,Tip,0,0
5074,Isabella,Taylor,Tip,1,0
5075,Scarlett,Lewis,Tip,0,0
5076,Grace,Wilson,Tip,0,0
5077,Eva,Walker,Tip,0,0
5078,Emily,Smith,Challenge,0,0
5079,Amelia,Robinson,Reminder,1,0
5080,Freya,Evans,Offer,1,1
5081,Mia,Scott,Tip,0,0
5082,Julia,Nelson,Offer,0,0
5083,Leah,Robinson,Reminder,0,0
5084,Julia,Wilson,Reminder,0,0
5085,Lily-Rose,Thomas,Offer,0,0
5086,Eva,Wilson,Tip,0,0
5087,Leah,Adams,Tip,0,0
5088,Freya,Evans,Challenge,1,0
5089,Maya,Adams,Reminder,0,0
5090,Sofia,Wilson,Offer,0,0
5091,Ava,Baker,Reminder,1,0
5092,Scarlett,Carter,Tip,0,0
5093,Aria,Walker,Reminder,0,0
5094,Freya,Young,Offer,1,0
5095,Lily-Rose,Moore,Tip,0,0
5096,Aurora,Hall,Reminder,0,0
5097,Aurora,Young,Tip,0,0
5098,Chloe,Moore,Reminder,0,0
5099,Aurora,Young,Challenge,0,0
5100,Sofia,Wright,Reminder,1,0
5101,Ella,Brown,Tip,0,0
5102,Mia,Adams,Challenge,0,0
5103,Hannah,Hall,Offer,0,0
5104,Grace,Perez,Challenge,1,0
5105,Amelia,Lee,Offer,0,0
5106,Isabella,Scott,Reminder,0,0
5107,Chloe,Davis,Tip,0,0
5108,Ruby,Mitchell,Tip,1,1
5109,Leah,Adams,Offer,0,0
5110,Emma,Moore,Challenge,0,0
5111,Sophia,Clark,Reminder,0,0
5112,Julia,Johnson,Tip,0,0
5113,Aurora,Lee,Reminder,0,0
5114,Mia,Scott,Reminder,0,0
5115,Amelia,Baker,Reminder,0,0
5116,Maya,King,Tip,0,0
5117,Maya,Allen,Reminder,0,0
5118,Ruby,Hernandez,Tip,1,0
5119,Sofia,Thomas,Reminder,0,0
5120,Aurora,Adams,Challenge,1,0
5121,Hannah,Smith,Challenge,1,0
5122,Amelia,Allen,Reminder,1,0
5123,Julia,Martin,Challenge,1,1
5124,Emily,Moore,Offer,0,0
5125,Amelia,Perez,Challenge,1,0
5126,Grace,Walker,Challenge,1,0
5127,Scarlett,Robinson,Reminder,0,0
5128,Eva,Robinson,Reminder,0,0
5129,Emma,Clark,Reminder,1,0
5130,Ella,Brown,Offer,1,0
5131,Olivia,Clark,Offer,0,0
5132,Emily,Taylor,Offer,0,0
5133,Charlotte,Martin,Challenge,0,0
5134,Emily,Hall,Offer,0,0
5135,Maya,Hall,Offer,1,0
5136,Ruby,Lee,Offer,0,0
5137,Isabella,Lee,Offer,0,0
5138,Sophia,Adams,Offer,0,0
5139,Grace,Lewis,Offer,0,0
5140,Isabella,Martin,Reminder,1,0
5141,Zoe,Perez,Tip,0,0
5142,Lily,Hernandez,Tip,0,0
5143,Lily,Evans,Reminder,1,0
5144,Maya,Hall,Tip,0,0
5145,Emily,Hall,Challenge,1,0
5146,Clara,Brown,Challenge,0,0
5147,Freya,Carter,Challenge,0,0
5148,Scarlett,Robinson,Offer,1,0
5149,Aria,Carter,Reminder,0,0
5150,Sophia,Brown,Offer,0,0
5151,Charlotte,Lee,Offer,1,0
5152,Leah,Wright,Challenge,0,0
5153,Maya,Robinson,Tip,0,0
5154,Chloe,Perez,Tip,1,0
5155,Freya,Wilson,Tip,0,0
5156,Zoe,Taylor,Reminder,0,0
5157,Leah,Robinson,Challenge,0,0
5158,Grace,Davis,Offer,0,0
5159,Sophia,Clark,Challenge,0,0
5160,Maya,Moore,Reminder,0,0
5161,Maya,Martin,Tip,1,0
5162,Scarlett,Martin,Challenge,0,0
5163,Lily,Lee,Reminder,0,0
5164,Isabella,Wright,Offer,0,0
5165,Ruby,Thomas,Challenge,0,0
5166,Lily-Rose,Robinson,Reminder,1,1
5167,Eva,Smith,Tip,1,0
5168,Lucy,Moore,Offer,1,1
5169,Ruby,Moore,Challenge,1,0
5170,Aria,Smith,Offer,0,0
5171,Lucy,Scott,Challenge,1,0
5172,Aria,Scott,Offer,1,0
5173,Freya,Evans,Reminder,0,0
5174,Aria,Moore,Tip,0,0
5175,Clara,Davis,Tip,1,0
5176,Ava,King,Reminder,0,0
5177,Maya,Wilson,Tip,1,0
5178,Zoe,Johnson,Challenge,1,0
5179,Hannah,Walker,Reminder,0,0
5180,Scarlett,Robinson,Challenge,1,0
5181,Scarlett,Taylor,Offer,0,0
5182,Scarlett,Martin,Reminder,1,0
5183,Grace,Wilson,Offer,1,0
5184,Clara,Allen,Offer,0,0
5185,Eva,Robinson,Challenge,1,0
5186,Lily,Hernandez,Challenge,0,0
5187,Alice,Evans,Reminder,1,0
5188,Grace,Carter,Offer,1,0
5189,Eva,Carter,Tip,1,0
5190,Grace,Young,Reminder,0,0
5191,Ruby,Evans,Reminder,0,0
5192,Zoe,Perez,Challenge,0,0
5193,Hannah,Hall,Tip,0,0
5194,Grace,Hernandez,Tip,0,0
5195,Aria,Carter,Reminder,0,0
5196,Lucy,Robinson,Challenge,0,0
5197,Ella,Young,Reminder,0,0
5198,Eva,Smith,Offer,0,0
5199,Sophia,Evans,Challenge,0,0
5200,Sofia,Brown,Tip,0,0
5201,Charlotte,Carter,Reminder,0,0
5202,Grace,King,Tip,0,0
5203,Hannah,Thomas,Offer,0,0
5204,Lily,Davis,Offer,0,0
5205,Clara,Moore,Reminder,1,0
5206,Aria,Wilson,Challenge,1,0
5207,Hannah,Lewis,Reminder,0,0
5208,Aria,Wright,Reminder,0,0
5209,Sofia,Allen,Reminder,0,0
5210,Alice,Robinson,Offer,1,0
5211,Isabella,Smith,Tip,1,0
5212,Aurora,Martin,Challenge,0,0
5213,Mia,Walker,Reminder,0,0
5214,Lucy,Clark,Offer,0,0
5215,Mia,Smith,Challenge,0,0
5216,Mia,Scott,Challenge,1,0
5217,Lucy,Johnson,Challenge,0,0
5218,Aurora,Perez,Reminder,0,0
5219,Aria,Young,Reminder,0,0
5220,Lily,Thomas,Offer,0,0
5221,Clara,Martin,Offer,1,1
5222,Aurora,Smith,Reminder,0,0
5223,Emily,Mitchell,Offer,1,1
5224,Clara,Evans,Reminder,0,0
5225,Clara,Thomas,Offer,1,0
5226,Lily,Wilson,Offer,0,0
5227,Ruby,Hall,Challenge,0,0
5228,Aria,Martin,Reminder,1,0
5229,Emma,Smith,Offer,0,0
5230,Clara,Johnson,Tip,0,0
5231,Scarlett,Johnson,Tip,0,0
5232,Lily-Rose,Lee,Tip,0,0
5233,Ruby,Wright,Challenge,0,0
5234,Lucy,Baker,Offer,0,0
5235,Sophia,Hall,Tip,0,0
5236,Alice,Allen,Reminder,0,0
5237,Scarlett,Smith,Reminder,0,0
5238,Julia,Scott,Reminder,1,1
5239,Zoe,Davis,Tip,1,0
5240,Charlotte,Mitchell,Challenge,0,0
5241,Aurora,Smith,Reminder,0,0
5242,Clara,Hall,Challenge,0,0
5243,Eva,Wright,Challenge,0,0
5244,Lucy,Scott,Challenge,0,0
5245,Ruby,Evans,Offer,0,0
5246,Mia,Lewis,Reminder,1,0
5247,Scarlett,King,Reminder,0,0
5248,Emma,Perez,Reminder,0,0
5249,Lily-Rose,Robinson,Offer,0,0
5250,Isabella,Robinson,Offer,0,0
5251,Ava,Lee,Offer,1,0
5252,Mia,Walker,Offer,0,0
5253,Leah,Mitchell,Reminder,0,0
5254,Ava,Lewis,Reminder,0,0
5255,Aria,Nelson,Offer,0,0
5256,Isabella,Smith,Reminder,1,0
5257,Aria,Martin,Tip,0,0
5258,Scarlett,Clark,Tip,0,0
5259,Alice,Lewis,Reminder,0,0
5260,Amelia,Davis,Offer,0,0
5261,Ruby,Hall,Reminder,1,0
5262,Zoe,Johnson,Reminder,0,0
5263,Hannah,Smith,Challenge,0,0
5264,Emma,Brown,Reminder,1,0
5265,Chloe,Perez,Offer,0,0
5266,Ruby,Hernandez,Reminder,1,0
5267,Leah,Scott,Tip,0,0
5268,Aurora,Hernandez,Challenge,0,0
5269,Maya,Scott,Offer,0,0
5270,Emily,Evans,Tip,0,0
5271,Clara,Hernandez,Offer,0,0
5272,Ava,Carter,Challenge,1,0
5273,Lucy,Moore,Tip,0,0
5274,Zoe,Thomas,Reminder,1,0
5275,Hannah,Adams,Reminder,0,0
5276,Aria,Perez,Challenge,0,0
5277,Julia,Lewis,Reminder,0,0
5278,Sofia,Wright,Offer,1,0
5279,Sofia,Perez,Challenge,0,0
5280,Ava,Walker,Offer,0,0
5281,Ella,Allen,Tip,0,0
5282,Sophia,Hall,Challenge,1,0
5283,Hannah,Taylor,Offer,1,0
5284,Ella,Lee,Offer,0,0
5285,Lily,Evans,Offer,1,0
5286,Chloe,Hall,Tip,0,0
5287,Charlotte,Scott,Reminder,0,0
5288,Isabella,Thomas,Offer,0,0
5289,Julia,Perez,Offer,0,0
5290,Ruby,Allen,Offer,0,0
5291,Maya,Wright,Tip,0,0
5292,Clara,King,Offer,1,0
5293,Mia,Mitchell,Offer,1,1
5294,Leah,Carter,Offer,1,0
5295,Lily,Young,Reminder,1,0
5296,Leah,Martin,Tip,0,0
5297,Clara,Adams,Tip,0,0
5298,Ava,Baker,Challenge,0,0
5299,Aria,Perez,Challenge,1,1
5300,Lucy,Scott,Challenge,1,0
5301,Alice,Wilson,Offer,1,0
5302,Zoe,Thomas,Offer,1,0
5303,Emily,Mitchell,Tip,0,0
5304,Zoe,Young,Tip,1,0
5305,Alice,Mitchell,Challenge,0,0
5306,Olivia,Hernandez,Challenge,1,0
5307,Sophia,Allen,Challenge,0,0
5308,Hannah,Robinson,Offer,0,0
5309,Ruby,Thomas,Tip,0,0
5310,Alice,Johnson,Tip,0,0
5311,Olivia,Hill,Reminder,1,0
5312,Aria,Adams,Challenge,0,0
5313,Emma,Hall,Challenge,0,0
5314,Isabella,Hill,Tip,0,0
5315,Amelia,Johnson,Challenge,0,0
5316,Isabella,Martin,Offer,0,0
5317,Hannah,Moore,Challenge,0,0
5318,Grace,Adams,Tip,1,0
5319,Isabella,Hernandez,Offer,0,0
5320,Ella,Wright,Reminder,0,0
5321,Lily,Taylor,Offer,1,0
5322,Sofia,Johnson,Challenge,0,0
5323,Mia,Allen,Reminder,0,0
5324,Scarlett,Smith,Tip,1,0
5325,Mia,Walker,Offer,0,0
5326,Emma,Carter,Reminder,0,0
5327,Leah,Robinson,Tip,1,0
5328,Hannah,Nelson,Tip,0,0
5329,Emily,Allen,Challenge,1,0
5330,Sophia,Wright,Offer,1,0
5331,Zoe,Hill,Reminder,0,0
5332,Mia,Smith,Challenge,1,0
5333,Clara,Lewis,Offer,0,0
5334,Aurora,Hernandez,Offer,0,0
5335,Emma,Allen,Reminder,0,0
5336,Lily,Davis,Offer,1,0
5337,Emily,Wilson,Offer,0,0
5338,Hannah,Lewis,Offer,1,0
5339,Aurora,Nelson,Offer,0,0
5340,Ava,Baker,Offer,1,0
5341,Lily-Rose,Wilson,Reminder,1,0
5342,Eva,Wilson,Challenge,0,0
5343,Zoe,Baker,Reminder,0,0
5344,Zoe,Robinson,Tip,1,0
5345,Chloe,Brown,Offer,1,0
5346,Alice,Lewis,Offer,0,0
5347,Ruby,Wilson,Tip,0,0
5348,Ella,Allen,Reminder,0,0
5349,Lucy,Baker,Offer,0,0
5350,Scarlett,Smith,Offer,0,0
5351,Olivia,Lewis,Offer,0,0
5352,Zoe,Evans,Tip,1,0
5353,Aria,Lewis,Reminder,0,0
5354,Hannah,Walker,Offer,0,0
5355,Hannah,Mitchell,Challenge,0,0
5356,Mia,Thomas,Reminder,1,0
5357,Ruby,Johnson,Reminder,0,0
5358,Emily,Nelson,Tip,0,0
5359,Julia,Moore,Challenge,1,1
5360,Clara,Thomas,Tip,1,0
5361,Alice,Young,Tip,1,0
5362,Hannah,Wilson,Tip,0,0
5363,Charlotte,Evans,Reminder,0,0
5364,Amelia,Adams,Tip,0,0
5365,Aurora,Thomas,Tip,0,0
5366,Chloe,Wilson,Challenge,0,0
5367,Mia,Hall,Reminder,1,0
5368,Emily,Young,Tip,0,0
5369,Hannah,King,Offer,0,0
5370,Leah,Perez,Challenge,0,0
5371,Maya,Allen,Offer,0,0
5372,Ella,Martin,Offer,0,0
5373,Grace,King,Tip,0,0
5374,Charlotte,Nelson,Tip,0,0
5375,Ruby,Thomas,Tip,1,0
5376,Amelia,Lewis,Offer,0,0
5377,Leah,Hernandez,Reminder,0,0
5378,Lily-Rose,Davis,Challenge,1,1
5379,Aurora,Hill,Tip,1,0
5380,Charlotte,Nelson,Tip,0,0
5381,Freya,Wright,Challenge,0,0
5382,Lily-Rose,Hernandez,Reminder,0,0
5383,Charlotte,Young,Tip,1,0
5384,Hannah,Moore,Offer,0,0
5385,Ella,Taylor,Offer,0,0
5386,Aurora,Martin,Tip,0,0
5387,Lucy,Thomas,Challenge,1,0
5388,Lily-Rose,Moore,Challenge,1,0
5389,Hannah,Wilson,Reminder,0,0
5390,Ella,Hernandez,Reminder,0,0
5391,Chloe,Wright,Tip,0,0
5392,Maya,Taylor,Reminder,1,0
5393,Emily,Smith,Reminder,0,0
5394,Emma,Brown,Reminder,0,0
5395,Amelia,Scott,Offer,0,0
5396,Freya,Lewis,Challenge,0,0
5397,Ava,Baker,Reminder,0,0
5398,Lucy,Johnson,Tip,0,0
5399,Chloe,Young,Challenge,0,0
5400,Olivia,Carter,Challenge,1,0
5401,Hannah,Nelson,Tip,0,0
5402,Grace,Walker,Tip,0,0
5403,Chloe,Adams,Reminder,1,0
5404,Mia,Smith,Challenge,0,0
5405,Sofia,Johnson,Challenge,1,0
5406,Maya,Wright,Reminder,1,0
5407,Amelia,Mitchell,Reminder,0,0
5408,Alice,Brown,Tip,0,0
5409,Alice,Baker,Reminder,0,0
5410,Mia,Perez,Reminder,1,0
5411,Julia,Brown,Reminder,0,0
5412,Olivia,Perez,Reminder,0,0
5413,Ella,Clark,Challenge,0,0
5414,Eva,Mitchell,Reminder,0,0
5415,Maya,Baker,Challenge,0,0
5416,Charlotte,Young,Tip,0,0
5417,Julia,Scott,Reminder,0,0
5418,Sofia,Young,Challenge,0,0
5419,Freya,Martin,Tip,1,0
5420,Ava,Nelson,Offer,0,0
5421,Emma,Hill,Reminder,1,1
5422,Ruby,Hernandez,Offer,0,0
5423,Alice,Hall,Tip,1,0
5424,Maya,King,Offer,0,0
5425,Sophia,Mitchell,Challenge,0,0
5426,Lily,Carter,Tip,0,0
5427,Aurora,Scott,Tip,0,0
5428,Charlotte,Perez,Tip,0,0
5429,Ella,Moore,Challenge,0,0
5430,Ruby,Moore,Challenge,0,0
5431,Julia,Adams,Challenge,0,0
5432,Emily,Hall,Challenge,0,0
5433,Aria,Robinson,Reminder,0,0
5434,Amelia,Robinson,Offer,1,0
5435,Eva,Baker,Offer,1,0
5436,Olivia,Scott,Reminder,1,0
5437,Eva,Hernandez,Reminder,0,0
5438,Ava,Hall,Challenge,0,0
5439,Julia,King,Reminder,0,0
5440,Olivia,Clark,Offer,1,1
5441,Clara,Martin,Tip,0,0
5442,Amelia,Clark,Challenge,1,0
5443,Zoe,Robinson,Offer,0,0
5444,Lily,Davis,Tip,0,0
5445,Hannah,Martin,Tip,0,0
5446,Scarlett,Perez,Challenge,1,1
5447,Clara,Lewis,Tip,0,0
5448,Julia,Brown,Challenge,1,1
5449,Freya,Evans,Tip,0,0
5450,Ava,Johnson,Offer,0,0
5451,Chloe,Mitchell,Reminder,0,0
5452,Hannah,Davis,Offer,1,0
5453,Isabella,King,Challenge,1,0
5454,Sophia,Smith,Offer,1,0
5455,Leah,Taylor,Reminder,1,0
5456,Lily-Rose,Robinson,Offer,0,0
5457,Freya,Nelson,Reminder,0,0
5458,Charlotte,Lewis,Offer,0,0
5459,Lucy,Mitchell,Offer,0,0
5460,Emily,Young,Reminder,0,0
5461,Leah,Perez,Reminder,1,0
5462,Scarlett,Hernandez,Reminder,0,0
5463,Charlotte,Wilson,Offer,0,0
5464,Lily-Rose,Wright,Tip,0,0
5465,Clara,Perez,Tip,0,0
5466,Olivia,Brown,Reminder,0,0
5467,Julia,Adams,Offer,1,0
5468,Alice,Smith,Tip,0,0
5469,Zoe,Davis,Tip,1,0
5470,Freya,Smith,Offer,0,0
5471,Olivia,Carter,Tip,1,0
5472,Emma,Thomas,Tip,0,0
5473,Emily,Carter,Tip,1,0
5474,Lily-Rose,Brown,Challenge,0,0
5475,Zoe,Lewis,Challenge,0,0
5476,Grace,Johnson,Reminder,0,0
5477,Freya,Allen,Reminder,0,0
5478,Mia,Smith,Challenge,0,0
5479,Charlotte,Robinson,Challenge,0,0
5480,Sofia,Taylor,Offer,1,0
5481,Charlotte,Martin,Tip,0,0
5482,Mia,Evans,Challenge,1,0
5483,Emma,Davis,Reminder,1,0
5484,Emma,Taylor,Offer,0,0
5485,Chloe,Hill,Challenge,0,0
5486,Lily,Wright,Tip,0,0
5487,Eva,Taylor,Challenge,0,0
5488,Ella,Lewis,Reminder,0,0
5489,Emily,Lee,Challenge,1,0
5490,Maya,Smith,Challenge,0,0
5491,Clara,Hall,Offer,0,0
5492,Ava,Carter,Reminder,0,0
5493,Lily-Rose,Hernandez,Tip,0,0
5494,Sophia,Lee,Tip,0,0
5495,Lily-Rose,Baker,Challenge,0,0
5496,Alice,Walker,Reminder,0,0
5497,Emily,Nelson,Tip,1,0
5498,Aurora,Walker,Offer,0,0
5499,Eva,Baker,Challenge,0,0
5500,Clara,Moore,Challenge,0,0
5501,Lily,Evans,Reminder,0,0
5502,Alice,Robinson,Challenge,1,0
5503,Scarlett,Evans,Offer,0,0
5504,Olivia,Davis,Reminder,1,1
5505,Leah,Allen,Offer,0,0
5506,Lily,Lewis,Reminder,0,0
5507,Sophia,Davis,Tip,1,0
5508,Leah,Young,Challenge,1,0
5509,Mia,Hill,Reminder,0,0
5510,Freya,Evans,Challenge,1,0
5511,Grace,Allen,Tip,1,0
5512,Alice,Mitchell,Tip,0,0
5513,Amelia,Johnson,Offer,0,0
5514,Hannah,Moore,Challenge,0,0
5515,Sofia,Wilson,Offer,0,0
5516,Amelia,Allen,Tip,0,0
5517,Maya,Evans,Challenge,0,0
5518,Ruby,Carter,Reminder,1,0
5519,Lucy,Lewis,Tip,0,0
5520,Sofia,Brown,Challenge,0,0
5521,Scarlett,Adams,Offer,0,0
5522,Alice,Nelson,Challenge,0,0
5523,Hannah,Johnson,Challenge,0,0
5524,Lucy,Allen,Tip,0,0
5525,Scarlett,Davis,Tip,0,0
5526,Amelia,Hernandez,Offer,0,0
5527,Mia,Taylor,Tip,1,0
5528,Ruby,Hill,Offer,0,0
5529,Charlotte,Adams,Challenge,1,0
5530,Aria,Scott,Challenge,0,0
5531,Emily,Hill,Reminder,0,0
5532,Eva,Robinson,Tip,1,0
5533,Grace,Martin,Reminder,0,0
5534,Sofia,Carter,Offer,0,0
5535,Chloe,Nelson,Challenge,0,0
5536,Mia,Taylor,Tip,0,0
5537,Amelia,Thomas,Challenge,0,0
5538,Julia,Allen,Offer,1,0
5539,Zoe,Clark,Offer,0,0
5540,Ava,Robinson,Challenge,1,0
5541,Chloe,Moore,Challenge,0,0
5542,Mia,Lewis,Reminder,1,0
5543,Lucy,Adams,Offer,0,0
5544,Mia,Clark,Challenge,0,0
5545,Grace,Hernandez,Challenge,1,1
5546,Grace,Hall,Tip,0,0
5547,Lily,Robinson,Tip,0,0
5548,Maya,Brown,Challenge,0,0
5549,Scarlett,Carter,Tip,0,0
5550,Mia,Hill,Tip,0,0
5551,Alice,Robinson,Reminder,0,0
5552,Hannah,Davis,Tip,1,0
5553,Olivia,Nelson,Reminder,0,0
5554,Clara,Hernandez,Challenge,0,0
5555,Aurora,Scott,Offer,0,0
5556,Scarlett,Martin,Challenge,0,0
5557,Charlotte,Johnson,Offer,1,0
5558,Freya,Smith,Reminder,0,0
5559,Alice,Moore,Reminder,0,0
5560,Lily-Rose,Hernandez,Offer,1,1
5561,Isabella,Carter,Challenge,1,0
5562,Emma,Davis,Reminder,0,0
5563,Aria,Walker,Tip,1,0
5564,Maya,Allen,Challenge,0,0
5565,Sofia,Perez,Tip,0,0
5566,Eva,Lee,Challenge,1,0
5567,Leah,Scott,Offer,0,0
5568,Isabella,Scott,Offer,0,0
5569,Grace,Allen,Offer,0,0
5570,Julia,King,Reminder,0,0
5571,Sofia,Evans,Tip,1,0
5572,Ava,Allen,Challenge,0,0
5573,Amelia,Hill,Challenge,1,0
5574,Ruby,Martin,Reminder,0,0
5575,Clara,Wright,Offer,0,0
5576,Maya,Carter,Tip,0,0
5577,Hannah,Hernandez,Offer,0,0
5578,Ella,Young,Offer,0,0
5579,Eva,Nelson,Challenge,0,0
5580,Zoe,Hernandez,Offer,0,0
5581,Zoe,Thomas,Challenge,1,0
5582,Lily-Rose,Lee,Reminder,0,0
5583,Aria,Lewis,Challenge,1,0
5584,Grace,Moore,Tip,0,0
5585,Clara,Hall,Challenge,0,0
5586,Maya,Moore,Reminder,0,0
5587,Ella,Martin,Reminder,1,0
5588,Chloe,Davis,Offer,1,0
5589,Aria,Carter,Challenge,0,0
5590,Mia,Wilson,Tip,0,0
5591,Hannah,Taylor,Challenge,0,0
5592,Lucy,Baker,Tip,0,0
5593,Lily-Rose,King,Reminder,0,0
5594,Scarlett,Evans,Challenge,0,0
5595,Freya,Johnson,Tip,0,0
5596,Clara,Scott,Offer,1,1
5597,Leah,Smith,Offer,1,0
5598,Aria,Lewis,Challenge,0,0
5599,Emily,Taylor,Reminder,0,0
5600,Mia,King,Offer,0,0
5601,Ella,King,Offer,0,0
5602,Aria,Evans,Challenge,0,0
5603,Scarlett,Lee,Tip,0,0
5604,Grace,Scott,Reminder,0,0
5605,Freya,Scott,Reminder,1,0
5606,Amelia,Nelson,Offer,0,0
5607,Lily,Adams,Challenge,0,0
5608,Lily-Rose,King,Tip,0,0
5609,Amelia,Davis,Tip,0,0
5610,Emma,King,Offer,0,0
5611,Charlotte,Lewis,Challenge,1,0
5612,Julia,Mitchell,Reminder,0,0
5613,Mia,Davis,Offer,0,0
5614,Chloe,Scott,Offer,0,0
5615,Scarlett,Evans,Challenge,1,0
5616,Alice,Brown,Challenge,0,0
5617,Chloe,Johnson,Reminder,0,0
5618,Leah,Davis,Reminder,1,0
5619,Sophia,Hill,Challenge,0,0
5620,Alice,King,Offer,0,0
5621,Aurora,Lewis,Challenge,0,0
5622,Aurora,Johnson,Tip,0,0
5623,Ava,Perez,Offer,0,0
5624,Grace,Baker,Challenge,1,0
5625,Hannah,Scott,Challenge,0,0
5626,Lucy,Moore,Reminder,0,0
5627,Amelia,Wright,Challenge,0,0
5628,Sofia,Young,Reminder,0,0
5629,Zoe,Wilson,Offer,0,0
5630,Ruby,Brown,Reminder,1,0
5631,Lily,Lee,Offer,1,1
5632,Emily,Moore,Reminder,1,0
5633,Lily,Hill,Offer,1,0
5634,Lily-Rose,Smith,Challenge,0,0
5635,Julia,Scott,Reminder,0,0
5636,Julia,Johnson,Tip,0,0
5637,Freya,Lewis,Tip,1,0
5638,Isabella,Carter,Reminder,0,0
5639,Ella,Wilson,Tip,0,0
5640,Isabella,Smith,Offer,0,0
5641,Julia,Allen,Reminder,1,0
5642,Lily-Rose,Johnson,Reminder,1,0
5643,Scarlett,Baker,Tip,0,0
5644,Lily-Rose,Hall,Challenge,1,1
5645,Ella,Thomas,Tip,1,0
5646,Sofia,Young,Challenge,0,0
5647,Leah,Wilson,Challenge,0,0
5648,Aria,Lee,Tip,1,0
5649,Lucy,King,Offer,0,0
5650,Clara,Lee,Reminder,0,0
5651,Freya,Lee,Tip,1,0
5652,Aria,Adams,Challenge,0,0
5653,Maya,Smith,Challenge,0,0
5654,Hannah,Hill,Tip,0,0
